order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
2377,US-2014-164616,19-Aug-14,21-Aug-14,Second Class,MS-17770,OFF-BI-10001718,76.776,4,0.7,-58.8616
2720,Ca-New-2014-110030,06-Dec-14,08-Dec-14,Second Class,LF-17185,FUR-FU-10002759,23.976,3,0.6,-14.3856
2985,US-2014-112872,06-Dec-14,11-Dec-14,Second Class,RC-19960,FUR-TA-10003238,275.49,1,0.5,-170.8038
3161,US-2014-150924,12-Sep-14,16-Sep-14,Second Class,PT-19090,OFF-BI-10004040,5.18,5,0.8,-8.029
3600,Ca-New-2014-102869,09-Sep-14,14-Sep-14,Second Class,LC-17140,TEC-PH-10002549,135.516,1,0.4,-31.6204
4210,Ca-New-2014-145387,31-Oct-14,02-Nov-14,Second Class,AM-10705,FUR-TA-10003238,385.686,1,0.3,-60.6078
4495,Ca-New-2014-150798,01-Dec-14,03-Dec-14,Second Class,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984
4722,Ca-New-2014-106229,07-Jun-14,11-Jun-14,Second Class,NR-18550,FUR-TA-10002041,268.935,3,0.5,-209.7693
4905,US-2014-161613,01-Dec-14,03-Dec-14,Second Class,MC-17605,FUR-CH-10003746,674.058,3,0.3,-19.2588
4908,Ca-New-2014-133809,18-Nov-14,23-Nov-14,Second Class,MS-17530,OFF-BI-10001757,11.808,8,0.7,-8.6592
5076,Ca-New-2014-134572,20-Apr-14,22-Apr-14,Second Class,SV-20365,FUR-TA-10001705,744.1,5,0.3,-95.67
5956,Ca-New-2014-155796,11-Nov-14,15-Nov-14,Second Class,TS-21430,FUR-BO-10002545,521.96,4,0.5,-250.5408
6152,Ca-New-2014-111871,18-Mar-14,21-Mar-14,Second Class,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
6557,Ca-New-2014-137092,20-Oct-14,22-Oct-14,Second Class,LS-16975,OFF-BI-10000632,8.682,1,0.8,-14.7594
6640,Ca-New-2014-108609,31-Oct-14,02-Nov-14,Second Class,AJ-10780,FUR-TA-10003954,1421.664,8,0.4,-734.5264
6874,Ca-New-2014-124394,17-Oct-14,22-Oct-14,Second Class,TB-21520,OFF-BI-10003676,10.78,5,0.8,-17.248
6910,Ca-New-2014-126277,13-Sep-14,18-Sep-14,Second Class,LH-16900,OFF-BI-10004022,2.502,3,0.7,-2.0016
7339,Ca-New-2014-163412,20-Dec-14,23-Dec-14,Second Class,SM-20950,FUR-CH-10004875,192.186,3,0.1,36.3018
7484,Ca-New-2014-129938,15-Dec-14,17-Dec-14,Second Class,EB-13705,FUR-CH-10003774,445.802,7,0.3,-108.2662
7555,Ca-New-2014-114181,10-May-14,14-May-14,Second Class,AF-10885,FUR-BO-10004467,349.965,7,0.5,-216.9783
8435,US-2014-127635,14-Sep-14,18-Sep-14,Second Class,SC-20260,FUR-FU-10000550,9.96,5,0.6,-6.723
8581,Ca-New-2014-130673,20-May-14,22-May-14,Second Class,MC-17590,FUR-FU-10003489,10.332,3,0.6,-5.9409
9426,Ca-New-2014-116246,12-Sep-14,17-Sep-14,Second Class,LW-17215,FUR-CH-10002024,3785.292,6,0.1,420.588
9795,Ca-New-2014-127166,21-May-14,23-May-14,Second Class,KH-16360,OFF-BI-10000977,18.24,3,0.8,-31.008
9832,Ca-New-2014-113257,16-Dec-14,18-Dec-14,Second Class,SC-20305,FUR-FU-10001706,8.624,7,0.6,-2.5872
178,US-2015-101511,21-Nov-15,23-Nov-15,Second Class,JE-15745,FUR-CH-10004698,396.802,7,0.3,-11.3372
239,Ca-New-2016-157749,04-Jun-16,09-Jun-16,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728
240,Ca-New-2016-157749,04-Jun-16,09-Jun-16,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752
242,Ca-New-2016-157749,04-Jun-16,09-Jun-16,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513
243,Ca-New-2016-157749,04-Jun-16,09-Jun-16,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308
281,US-2015-161991,26-Sep-15,28-Sep-15,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432
287,Ca-New-2016-112697,18-Dec-16,20-Dec-16,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372
293,Ca-New-2016-110772,20-Nov-16,24-Nov-16,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032
334,US-2016-150147,25-Apr-16,29-Apr-16,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272
400,Ca-New-2016-108987,08-Sep-16,10-Sep-16,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
437,Ca-New-2016-147375,12-Jun-16,14-Jun-16,Second Class,PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991
470,US-2016-100419,16-Dec-16,20-Dec-16,Second Class,CC-12670,OFF-BI-10002194,4.788,3,0.8,-7.9002
495,US-2016-120929,18-Mar-16,21-Mar-16,Second Class,RO-19780,FUR-TA-10001857,189.882,3,0.4,-94.941
550,Ca-New-2015-113173,15-Nov-15,17-Nov-15,Second Class,DK-13225,OFF-BI-10004738,11.364,3,0.8,-17.046
614,Ca-New-2016-121223,11-Sep-16,13-Sep-16,Second Class,GD-14590,TEC-PH-10004667,728.946,9,0.4,-157.9383
782,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,BM-11785,OFF-BI-10001098,32.07,5,0.7,-22.449
784,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,BM-11785,FUR-BO-10004409,35.49,1,0.5,-15.6156
1258,US-2016-168620,24-Dec-16,28-Dec-16,Second Class,RB-19795,OFF-BI-10001575,27.882,3,0.7,-20.4468
1649,Ca-New-2015-120341,26-Sep-15,29-Sep-15,Second Class,SF-20200,OFF-BI-10004224,121.104,6,0.7,-100.92
1650,Ca-New-2015-120341,26-Sep-15,29-Sep-15,Second Class,SF-20200,TEC-PH-10003357,45.894,1,0.4,-9.1788
1702,Ca-New-2015-114069,13-Jul-15,15-Jul-15,Second Class,ND-18370,FUR-CH-10000595,1931.04,9,0.1,321.84
1747,Ca-New-2016-155670,13-Aug-16,17-Aug-16,Second Class,EM-14065,OFF-BI-10000138,11.232,8,0.7,-8.2368
2071,Ca-New-2016-146521,21-Jul-16,23-Jul-16,Second Class,CC-12610,OFF-BI-10000301,1.941,1,0.7,-1.294
2117,Ca-New-2015-159786,12-Oct-15,17-Oct-15,Second Class,RK-19300,FUR-TA-10001307,209.67,1,0.4,-13.978
2226,Ca-New-2016-106383,19-Mar-16,21-Mar-16,Second Class,BT-11440,FUR-BO-10002202,72.294,1,0.7,-98.8018
2372,Ca-New-2016-159940,07-Jul-16,11-Jul-16,Second Class,BF-11020,FUR-FU-10004973,60.288,8,0.6,-27.1296
2494,Ca-New-2016-146206,10-Sep-16,14-Sep-16,Second Class,KT-16480,FUR-TA-10004086,300.93,5,0.3,-34.392
2538,Ca-New-2015-168746,27-Jan-15,29-Jan-15,Second Class,SV-20365,TEC-PH-10000895,431.976,4,0.4,-100.7944
2539,Ca-New-2015-168746,27-Jan-15,29-Jan-15,Second Class,SV-20365,TEC-PH-10002555,155.37,1,0.4,-36.253
2636,Ca-New-2015-116750,05-Jul-15,10-Jul-15,Second Class,BF-10975,OFF-BI-10004728,7.23,5,0.7,-5.784
2923,US-2015-141453,30-Nov-15,03-Dec-15,Second Class,DB-13270,OFF-BI-10000301,3.882,3,0.8,-5.823
3045,Ca-New-2015-135174,30-Apr-15,02-May-15,Second Class,BP-11230,TEC-PH-10001530,1022.97,5,0.4,-255.7425
3258,US-2016-161844,09-Dec-16,14-Dec-16,Second Class,DK-12835,FUR-TA-10001676,79.974,3,0.4,-29.3238
3308,Ca-New-2014-104738,30-Dec-14,01-Jan-15,Second Class,SP-20620,OFF-BI-10002160,2.286,3,0.8,-3.6576
3343,Ca-New-2016-145982,27-Aug-16,01-Sep-16,Second Class,TB-21055,FUR-TA-10001307,244.615,1,0.3,20.967
3365,Ca-New-2016-130050,16-Jul-16,18-Jul-16,Second Class,MC-17425,FUR-FU-10001940,9.552,3,0.6,-3.8208
3384,Ca-New-2015-130659,04-Dec-15,09-Dec-15,Second Class,MS-17365,FUR-CH-10003535,384.174,7,0.1,29.8802
3552,Ca-New-2016-152555,29-Mar-16,02-Apr-16,Second Class,ME-17320,FUR-CH-10002965,844.116,6,0.3,-36.1764
3568,Ca-New-2016-137176,09-Sep-16,14-Sep-16,Second Class,DB-12910,FUR-FU-10003832,15.008,4,0.6,-12.0064
3782,Ca-New-2015-135314,09-Jul-15,14-Jul-15,Second Class,MC-17575,TEC-PH-10003072,269.982,3,0.4,40.4973
3875,Ca-New-2016-136231,05-Sep-16,07-Sep-16,Second Class,DM-13015,OFF-BI-10001597,86.058,7,0.7,-63.1092
4158,Ca-New-2015-101091,05-Dec-15,09-Dec-15,Second Class,SW-20245,OFF-BI-10001107,26.064,6,0.7,-19.9824
4356,Ca-New-2015-155600,04-Dec-15,07-Dec-15,Second Class,RO-19780,OFF-BI-10000545,1598.058,7,0.7,-1065.372
4544,Ca-New-2015-126557,12-Jul-15,17-Jul-15,Second Class,RL-19615,FUR-CH-10004477,383.607,9,0.3,-5.4801
4549,Ca-New-2015-126557,12-Jul-15,17-Jul-15,Second Class,RL-19615,FUR-FU-10001861,7.76,1,0.6,-2.134
4812,Ca-New-2016-121370,14-Nov-16,19-Nov-16,Second Class,EB-14110,FUR-CH-10000785,380.058,3,0.3,-21.7176
4813,Ca-New-2016-121370,14-Nov-16,19-Nov-16,Second Class,EB-14110,TEC-CO-10004115,1199.976,4,0.4,179.9964
4965,Ca-New-2016-141180,15-May-16,19-May-16,Second Class,DP-13000,OFF-BI-10000301,7.764,4,0.7,-5.176
5056,Ca-New-2015-141243,03-Jan-15,08-Jan-15,Second Class,AH-10465,FUR-BO-10003272,1352.3976,9,0.32,-437.5404
5421,US-2016-151827,31-Mar-16,02-Apr-16,Second Class,CS-11950,TEC-PH-10002789,280.782,3,0.4,-60.8361
5630,US-2016-146066,21-Aug-16,23-Aug-16,Second Class,RB-19465,FUR-TA-10002530,815.292,9,0.4,-339.705
5719,Ca-New-2015-124107,09-Oct-15,12-Oct-15,Second Class,BM-11650,OFF-AP-10003971,29.403,3,0.1,5.2272
6055,Ca-New-2016-124016,23-Sep-16,26-Sep-16,Second Class,JS-15940,OFF-BI-10002071,12.201,7,0.7,-9.7608
6208,Ca-New-2016-133697,20-Oct-16,24-Oct-16,Second Class,CM-12445,FUR-CH-10002372,56.686,1,0.3,-14.5764
6257,Ca-New-2015-133977,06-Sep-15,08-Sep-15,Second Class,AT-10435,OFF-BI-10003166,3.444,1,0.7,-2.5256
6551,Ca-New-2015-126739,01-Nov-15,03-Nov-15,Second Class,JH-16180,FUR-CH-10000422,327.564,4,0.1,21.8376
6899,US-2015-165512,24-May-15,26-May-15,Second Class,VS-21820,FUR-CH-10002880,602.651,7,0.3,-163.5767
6900,US-2015-165512,24-May-15,26-May-15,Second Class,VS-21820,OFF-BI-10001249,7.656,6,0.8,-13.0152
7192,Ca-New-2016-116918,01-Oct-16,06-Oct-16,Second Class,JK-15205,OFF-BI-10004140,5.388,4,0.7,-4.49
7359,US-2014-115189,30-Dec-14,03-Jan-15,Second Class,AR-10345,TEC-PH-10002170,251.964,6,0.4,-50.3928
7360,US-2014-115189,30-Dec-14,03-Jan-15,Second Class,AR-10345,FUR-TA-10004575,523.764,3,0.4,-192.0468
7417,US-2016-114013,13-Mar-16,15-Mar-16,Second Class,SC-20770,TEC-PH-10001494,539.91,3,0.4,-116.9805
7419,US-2016-114013,13-Mar-16,15-Mar-16,Second Class,SC-20770,OFF-BI-10004318,51.897,1,0.7,-41.5176
7421,US-2016-114013,13-Mar-16,15-Mar-16,Second Class,SC-20770,OFF-BI-10002353,23.16,5,0.7,-15.44
7423,US-2016-114013,13-Mar-16,15-Mar-16,Second Class,SC-20770,TEC-MA-10001148,449.1,3,0.7,-643.71
7489,US-2015-134558,19-Dec-15,24-Dec-15,Second Class,PM-19135,FUR-TA-10003473,1053.164,4,0.3,-105.3164
7625,Ca-New-2015-136805,23-May-15,27-May-15,Second Class,NM-18445,OFF-AP-10001394,850.5,5,0.1,245.7
7675,Ca-New-2015-130974,27-Nov-15,29-Nov-15,Second Class,MA-17560,FUR-TA-10004619,446.068,4,0.3,0
7784,Ca-New-2016-162236,04-Nov-16,06-Nov-16,Second Class,ER-13855,FUR-TA-10002533,876.3,10,0.4,-292.1
7867,Ca-New-2015-143364,14-Jul-15,19-Jul-15,Second Class,TG-21310,FUR-BO-10001608,127.764,6,0.7,-191.646
7879,Ca-New-2016-160241,29-Nov-16,04-Dec-16,Second Class,DR-12940,FUR-FU-10003806,242.176,4,0.6,-302.72
7994,US-2015-165743,20-Nov-15,23-Nov-15,Second Class,MM-18055,OFF-BI-10001982,4.896,3,0.7,-3.4272
7995,US-2015-165743,20-Nov-15,23-Nov-15,Second Class,MM-18055,FUR-BO-10002268,145.764,6,0.7,-247.7988
7996,US-2015-165743,20-Nov-15,23-Nov-15,Second Class,MM-18055,OFF-BI-10001758,9.612,6,0.7,-7.3692
8047,Ca-New-2016-113600,15-Dec-16,17-Dec-16,Second Class,SH-20395,OFF-BI-10000201,2.214,3,0.7,-1.476
8112,Ca-New-2016-130393,01-Dec-16,03-Dec-16,Second Class,JM-15865,FUR-CH-10002647,248.43,5,0.3,-17.745
8113,Ca-New-2016-130393,01-Dec-16,03-Dec-16,Second Class,JM-15865,OFF-AP-10004859,11.648,4,0.8,-30.8672
8187,Ca-New-2015-136728,13-Sep-15,17-Sep-15,Second Class,AG-10900,FUR-CH-10003817,170.072,4,0.3,-12.148
8252,Ca-New-2015-140221,05-Mar-15,09-Mar-15,Second Class,MS-17365,OFF-AP-10000828,180.98,5,0.8,-470.548
8286,Ca-New-2015-154284,21-Dec-15,26-Dec-15,Second Class,SZ-20035,FUR-FU-10003039,51.756,3,0.6,-33.6414
8396,Ca-New-2016-142594,01-Dec-16,06-Dec-16,Second Class,EJ-14155,FUR-TA-10001095,366.009,3,0.3,-47.0583
8402,Ca-New-2015-110814,05-Dec-15,09-Dec-15,Second Class,BD-11635,FUR-CH-10003535,164.646,3,0.1,12.8058
8679,Ca-New-2016-112739,02-Sep-16,07-Sep-16,Second Class,RD-19810,OFF-BI-10001132,8.608,8,0.8,-13.3424
8717,Ca-New-2016-120824,12-Jun-16,16-Jun-16,Second Class,AW-10930,OFF-AP-10001242,64.384,4,0.8,-160.96
8980,Ca-New-2015-150413,19-Oct-15,24-Oct-15,Second Class,CS-11860,OFF-BI-10000404,1.72,1,0.8,-2.838
9093,Ca-New-2015-162950,28-Jun-15,03-Jul-15,Second Class,DW-13585,FUR-BO-10001918,482.94,6,0.5,-376.6932
9124,US-2016-158288,26-Nov-16,28-Nov-16,Second Class,EH-13945,OFF-BI-10003364,78.759,9,0.7,-57.7566
9125,Ca-New-2016-128916,18-Aug-16,20-Aug-16,Second Class,MA-17560,FUR-FU-10001940,9.552,3,0.6,-3.8208
9126,Ca-New-2016-128916,18-Aug-16,20-Aug-16,Second Class,MA-17560,FUR-FU-10000320,5.344,4,0.6,-2.1376
9130,Ca-New-2016-130911,24-Mar-16,26-Mar-16,Second Class,DC-12850,FUR-BO-10004357,301.47,3,0.5,-241.176
9301,US-2015-163433,18-Apr-15,22-Apr-15,Second Class,MP-17965,FUR-CH-10000225,56.686,1,0.3,-20.245
9305,US-2015-163433,18-Apr-15,22-Apr-15,Second Class,MP-17965,OFF-BI-10000320,1.476,1,0.8,-2.2878
9359,Ca-New-2016-168046,25-Jan-16,28-Jan-16,Second Class,JD-15895,FUR-TA-10001095,313.722,3,0.4,-99.3453
9456,Ca-New-2016-140977,16-Jun-16,19-Jun-16,Second Class,JL-15175,TEC-MA-10003493,91.475,1,0.5,-1.8295
9478,Ca-New-2015-100818,31-May-15,05-Jun-15,Second Class,JM-15265,OFF-BI-10004364,3.564,3,0.8,-6.237
9485,Ca-New-2016-164770,02-Dec-16,04-Dec-16,Second Class,MY-18295,FUR-BO-10003893,781.864,10,0.32,-137.976
9517,Ca-New-2015-123939,24-Aug-15,26-Aug-15,Second Class,MS-17710,TEC-PH-10000923,26.982,3,0.4,4.0473
9576,Ca-New-2015-143147,26-May-15,28-May-15,Second Class,PS-18760,FUR-CH-10000863,105.686,1,0.3,-28.6862
9578,Ca-New-2015-143147,26-May-15,28-May-15,Second Class,PS-18760,FUR-CH-10004754,104.93,5,0.3,-4.497
9640,Ca-New-2015-116638,28-Jan-15,31-Jan-15,Second Class,JH-15985,FUR-TA-10000198,4297.644,13,0.4,-1862.3124
177,US-2017-152366,21-Apr-17,25-Apr-17,Second Class,SJ-20500,OFF-AP-10002684,97.264,4,0.8,-243.16
440,Ca-New-2017-157252,20-Jan-17,23-Jan-17,Second Class,CV-12805,FUR-CH-10003396,207.846,3,0.1,2.3094
537,US-2017-122637,03-Sep-17,08-Sep-17,Second Class,EP-13915,OFF-BI-10002429,42.616,7,0.8,-68.1856
615,Ca-New-2017-138611,14-Nov-17,17-Nov-17,Second Class,CK-12595,TEC-PH-10000011,119.94,10,0.4,15.992
881,Ca-New-2017-111689,30-Nov-17,02-Dec-17,Second Class,HP-14815,FUR-CH-10004287,1242.9,5,0.1,262.39
1115,Ca-New-2017-140585,18-Dec-17,23-Dec-17,Second Class,RA-19915,FUR-BO-10002206,119.833,1,0.15,-12.6882
1551,US-2017-124926,13-Nov-17,18-Nov-17,Second Class,ME-17320,OFF-AP-10004868,9.324,6,0.8,-24.7086
1630,Ca-New-2017-101049,21-Jun-17,25-Jun-17,Second Class,AS-10240,OFF-BI-10001510,41.256,6,0.7,-34.38
1714,US-2017-124968,08-Sep-17,13-Sep-17,Second Class,MM-18055,FUR-TA-10004289,765.625,7,0.5,-566.5625
1728,US-2017-164056,29-Apr-17,04-May-17,Second Class,FM-14215,FUR-TA-10001307,1048.35,5,0.4,-69.89
1803,Ca-New-2017-158379,22-Sep-17,26-Sep-17,Second Class,JA-15970,OFF-BI-10002498,5.607,1,0.7,-4.2987
1858,US-2017-158218,12-May-17,15-May-17,Second Class,AC-10420,OFF-BI-10002133,34.24,4,0.8,-53.072
1913,Ca-New-2017-121503,03-Jul-17,06-Jul-17,Second Class,FH-14275,TEC-MA-10003674,597.132,3,0.4,49.761
1996,US-2017-147221,02-Dec-17,04-Dec-17,Second Class,JS-16030,OFF-AP-10002534,294.62,5,0.8,-766.012
1997,US-2017-147221,02-Dec-17,04-Dec-17,Second Class,JS-16030,FUR-FU-10004020,8.752,4,0.6,-3.7196
2171,Ca-New-2017-117870,27-Jan-17,30-Jan-17,Second Class,JH-15820,TEC-PH-10003931,107.982,3,0.4,-26.9955
2971,Ca-New-2017-167941,06-Nov-17,09-Nov-17,Second Class,JF-15565,OFF-BI-10002827,13.272,8,0.7,-10.6176
3243,Ca-New-2017-114524,31-Mar-17,05-Apr-17,Second Class,EG-13900,OFF-BI-10002799,13.468,13,0.8,-22.8956
3317,Ca-New-2017-161739,10-Nov-17,15-Nov-17,Second Class,EB-13750,FUR-FU-10001468,341.96,5,0.6,-427.45
3546,Ca-New-2017-121216,23-Dec-17,25-Dec-17,Second Class,MM-17920,OFF-AP-10001947,29.312,8,0.8,-74.7456
3554,Ca-New-2017-107832,23-Nov-17,26-Nov-17,Second Class,FH-14275,OFF-BI-10001658,7.476,1,0.7,-5.9808
3562,Ca-New-2017-109757,04-Sep-17,09-Sep-17,Second Class,MD-17350,OFF-BI-10004001,25.56,5,0.7,-20.448
3856,US-2017-105389,23-Oct-17,28-Oct-17,Second Class,DM-13015,OFF-BI-10004364,3.564,3,0.8,-6.237
4355,Ca-New-2017-153654,24-Nov-17,26-Nov-17,Second Class,MD-17860,OFF-BI-10004465,19.008,8,0.7,-12.672
4642,Ca-New-2017-130141,22-Oct-17,24-Oct-17,Second Class,HA-14905,OFF-BI-10000831,3.168,4,0.7,-2.5344
4804,Ca-New-2017-136364,13-Jul-17,17-Jul-17,Second Class,MH-17455,TEC-PH-10003885,39.594,1,0.4,-7.2589
4918,Ca-New-2017-163125,09-Oct-17,11-Oct-17,Second Class,MB-17305,FUR-CH-10001802,254.058,3,0.3,-32.6646
5158,Ca-New-2017-163006,30-Jun-17,04-Jul-17,Second Class,GH-14410,FUR-CH-10000229,569.058,3,0.3,-178.8468
5501,Ca-New-2017-164378,15-Jul-17,18-Jul-17,Second Class,MM-18055,FUR-CH-10002084,664.146,6,0.1,88.5528
5652,Ca-New-2017-142342,17-Jul-17,19-Jul-17,Second Class,AJ-10795,FUR-BO-10002613,1194.165,5,0.15,210.735
5790,Ca-New-2017-115070,10-Apr-17,14-Apr-17,Second Class,MG-18205,OFF-BI-10003712,4.419,3,0.7,-3.0933
5827,Ca-New-2017-161067,03-Sep-17,06-Sep-17,Second Class,KB-16405,FUR-CH-10004626,90.801,1,0.1,14.1246
6415,Ca-New-2017-142671,10-Nov-17,14-Nov-17,Second Class,DR-12940,OFF-BI-10004099,11.52,5,0.7,-7.68
6447,US-2017-119816,04-Mar-17,06-Mar-17,Second Class,TT-21460,FUR-FU-10004848,103.5,5,0.6,-77.625
6567,Ca-New-2017-131282,05-Feb-17,08-Feb-17,Second Class,CB-12025,OFF-BI-10004632,243.992,4,0.8,-426.986
6785,Ca-New-2017-121293,25-Jul-17,28-Jul-17,Second Class,JC-15775,FUR-TA-10001771,138.588,1,0.4,-34.647
6997,Ca-New-2017-117443,23-Dec-17,25-Dec-17,Second Class,JB-15400,OFF-BI-10004002,13.84,4,0.8,-22.144
7014,Ca-New-2017-141201,09-Dec-17,11-Dec-17,Second Class,DB-12910,FUR-BO-10001519,148.257,3,0.15,15.6978
7105,Ca-New-2017-128944,19-Jun-17,21-Jun-17,Second Class,KH-16330,FUR-CH-10000785,760.116,6,0.3,-43.4352
7244,Ca-New-2017-118892,17-Aug-17,22-Aug-17,Second Class,TP-21415,FUR-CH-10002024,4416.174,9,0.3,-630.882
7353,Ca-New-2017-152135,16-Mar-17,18-Mar-17,Second Class,MG-17650,TEC-PH-10003505,445.44,8,0.4,-81.664
7447,Ca-New-2017-127474,03-Feb-17,07-Feb-17,Second Class,RD-19810,FUR-FU-10004597,22.2,1,0.6,-26.085
7451,Ca-New-2017-105669,17-Sep-17,22-Sep-17,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.333
7452,Ca-New-2017-105669,17-Sep-17,22-Sep-17,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
7963,Ca-New-2017-104864,18-Nov-17,23-Nov-17,Second Class,JS-15685,OFF-BI-10001636,20.232,8,0.7,-16.1856
8039,Ca-New-2017-109393,30-Jun-17,02-Jul-17,Second Class,JC-15775,FUR-BO-10003966,435.999,3,0.15,5.1294
8327,Ca-New-2017-103478,21-Jul-17,24-Jul-17,Second Class,KL-16555,OFF-BI-10001890,2.864,4,0.8,-4.5824
8328,Ca-New-2017-103478,21-Jul-17,24-Jul-17,Second Class,KL-16555,OFF-BI-10004224,94.192,7,0.8,-164.836
8363,Ca-New-2017-147207,02-Jan-17,04-Jan-17,Second Class,TS-21655,FUR-TA-10002958,913.43,5,0.3,-169.637
8457,US-2017-118556,28-May-17,02-Jun-17,Second Class,TH-21235,FUR-CH-10001146,106.869,3,0.3,-29.0073
8458,US-2017-118556,28-May-17,02-Jun-17,Second Class,TH-21235,OFF-BI-10004364,3.564,3,0.8,-6.237
8518,Ca-New-2017-149720,04-Jun-17,07-Jun-17,Second Class,EM-14065,FUR-FU-10002501,30.336,6,0.6,-17.4432
8621,US-2017-119319,06-Nov-17,09-Nov-17,Second Class,LC-17050,FUR-FU-10003878,30.56,5,0.6,-19.864
8716,Ca-New-2017-121678,16-Nov-17,20-Nov-17,Second Class,BM-11650,OFF-BI-10002949,1.824,1,0.7,-1.3984
8875,Ca-New-2017-142489,14-Nov-17,16-Nov-17,Second Class,TC-21295,OFF-BI-10003684,21.99,5,0.8,-32.985
8974,Ca-New-2017-159226,25-Apr-17,27-Apr-17,Second Class,RL-19615,FUR-BO-10004709,344.981,7,0.15,28.4102
9118,Ca-New-2017-153045,19-Jan-17,24-Jan-17,Second Class,NS-18505,FUR-CH-10000309,887.271,3,0.3,-63.3765
9421,Ca-New-2017-152926,02-Oct-17,04-Oct-17,Second Class,SC-20695,OFF-AP-10001947,21.984,6,0.8,-56.0592
9513,Ca-New-2017-142461,30-May-17,03-Jun-17,Second Class,KT-16480,FUR-BO-10001811,204.6664,1,0.32,-6.0196
9537,Ca-New-2017-124191,12-Jun-17,14-Jun-17,Second Class,TS-21610,FUR-FU-10002364,8.856,3,0.6,-6.8634
473,Ca-New-2014-144666,09-Nov-14,11-Nov-14,Second Class,JP-15520,FUR-BO-10001601,222.666,2,0.15,10.4784
973,Ca-New-2014-115791,16-Jan-14,18-Jan-14,Second Class,DL-13315,OFF-BI-10001575,18.588,2,0.7,-13.6312
2438,Ca-New-2014-164210,18-Nov-14,20-Nov-14,Second Class,PW-19240,FUR-TA-10000849,145.98,2,0.5,-99.2664
4492,Ca-New-2014-150798,01-Dec-14,03-Dec-14,Second Class,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998
4909,Ca-New-2014-133809,18-Nov-14,23-Nov-14,Second Class,MS-17530,TEC-PH-10004875,9.588,2,0.4,-2.0774
5078,Ca-New-2014-134572,20-Apr-14,22-Apr-14,Second Class,SV-20365,FUR-TA-10004442,401.59,2,0.3,-131.951
5800,Ca-New-2014-166716,20-Aug-14,25-Aug-14,Second Class,CR-12730,FUR-CH-10004495,421.372,2,0.3,-6.0196
7266,US-2014-143721,23-Nov-14,26-Nov-14,Second Class,DK-12835,FUR-CH-10001973,155.372,2,0.3,-35.5136
8436,US-2014-127635,14-Sep-14,18-Sep-14,Second Class,SC-20260,OFF-BI-10001721,8.552,2,0.8,-13.6832
8981,Ca-New-2014-108182,06-Feb-14,10-Feb-14,Second Class,DL-13315,OFF-BI-10001196,8.952,2,0.8,-14.7708
9558,Ca-New-2014-103086,17-Oct-14,19-Oct-14,Second Class,EB-14170,FUR-FU-10004586,5.312,2,0.6,-1.5936
9793,Ca-New-2014-127166,21-May-14,23-May-14,Second Class,KH-16360,FUR-CH-10003396,107.772,2,0.3,-29.2524
332,US-2016-150147,25-Apr-16,29-Apr-16,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
333,US-2016-150147,25-Apr-16,29-Apr-16,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816
1028,Ca-New-2016-126529,11-Jan-16,13-Jan-16,Second Class,DE-13255,TEC-PH-10000148,15.588,2,0.4,-9.8724
1844,Ca-New-2015-135391,09-Feb-15,11-Feb-15,Second Class,FA-14230,FUR-FU-10001986,40.784,2,0.6,-30.588
2375,Ca-New-2016-159940,07-Jul-16,11-Jul-16,Second Class,BF-11020,FUR-CH-10000785,253.372,2,0.3,-14.4784
2537,Ca-New-2015-168746,27-Jan-15,29-Jan-15,Second Class,SV-20365,FUR-CH-10000513,181.986,2,0.3,-54.5958
2778,Ca-New-2015-138534,17-Jul-15,19-Jul-15,Second Class,JM-15535,FUR-BO-10003159,195.466,2,0.15,-13.7976
3259,US-2016-161844,09-Dec-16,14-Dec-16,Second Class,DK-12835,OFF-BI-10003712,2.946,2,0.7,-2.0622
3691,US-2015-131359,30-Oct-15,02-Nov-15,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954
4285,Ca-New-2015-105690,21-Nov-15,26-Nov-15,Second Class,CA-11965,FUR-BO-10003965,246.1328,2,0.32,-76.0116
